id_jogo,time_casa,time_fora,data_jogo,vencedor,rodada,pb_vitoria_casa,pb_empate,pb_derrota_casa,num_apostas,id_aposta,palpite,valor
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1382,Juventude,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1383,Juventude,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1384,Juventude,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1385,Juventude,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1386,Juventude,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1387,Juventude,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1388,Juventude,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1389,Juventude,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1390,Juventude,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1391,Juventude,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1392,Juventude,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1393,Juventude,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1394,Juventude,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1395,Juventude,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1396,Juventude,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1397,Juventude,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1398,Juventude,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1399,Juventude,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1400,Juventude,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1401,Juventude,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1402,Juventude,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1403,Juventude,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1404,Juventude,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1405,Juventude,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1406,Juventude,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1407,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1408,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1409,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1410,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1411,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1412,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1413,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1414,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1415,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1416,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1417,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1418,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1419,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1420,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1421,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1422,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1423,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1424,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1425,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1426,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1427,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1428,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1429,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1430,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1431,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1432,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1433,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1434,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1435,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1436,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1437,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1438,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1439,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1440,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1441,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1442,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1443,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1444,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1445,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1446,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1447,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1448,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1449,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1450,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1451,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1452,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1453,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1454,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1455,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1456,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1457,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1458,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1459,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1460,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1461,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1462,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1463,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1464,Empate,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1465,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1466,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1467,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1468,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1469,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1470,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1471,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1472,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1473,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1474,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1475,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1476,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1477,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1478,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1479,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1480,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1481,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1482,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1483,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1484,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1485,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1486,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1487,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1488,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1489,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1490,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1491,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1492,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1493,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1494,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1495,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1496,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1497,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1498,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1499,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1500,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1501,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1502,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1503,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1504,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1505,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1506,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1507,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1508,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1509,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1510,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1511,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1512,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1513,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1514,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1515,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1516,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1517,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1518,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1519,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1520,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1521,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1522,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1523,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1524,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1525,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1526,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1527,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1528,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1529,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1530,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1531,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1532,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1533,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1534,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1535,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1536,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1537,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1538,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1539,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1540,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1541,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1542,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1543,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1544,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1545,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1546,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1547,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1548,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1549,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1550,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1551,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1552,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1553,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1554,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1555,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1556,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1557,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1558,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1559,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1560,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1561,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1562,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1563,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1564,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1565,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1566,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1567,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1568,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1569,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1570,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1571,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1572,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1573,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1574,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1575,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1576,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1577,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1578,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1579,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1580,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1581,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1582,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1583,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1584,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1585,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1586,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1587,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1588,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1589,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1590,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1591,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1592,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1593,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1594,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1595,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1596,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1597,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1598,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1599,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1600,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1601,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1602,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1603,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1604,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1605,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1606,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1607,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1608,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1609,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1610,Flamengo,200.0
16,Juventude,Flamengo,2025-09-14 16:00:00,Flamengo,23,0.12,0.21,0.67,280,1611,Flamengo,200.0
